time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2018-08-04T09:00:00Z,10.58,-98.74,29.087
2018-08-04T09:00:00Z,10.58,-98.73,29.097
2018-08-04T09:00:00Z,10.58,-98.72,29.104
2018-08-04T09:00:00Z,10.58,-98.71,29.109
2018-08-04T09:00:00Z,10.59,-98.74,29.068
2018-08-04T09:00:00Z,10.59,-98.73,29.076
2018-08-04T09:00:00Z,10.59,-98.72,29.083
2018-08-04T09:00:00Z,10.59,-98.71,29.088
2018-08-04T09:00:00Z,10.6,-98.74,29.047
2018-08-04T09:00:00Z,10.6,-98.73,29.055
2018-08-04T09:00:00Z,10.6,-98.72,29.062
2018-08-04T09:00:00Z,10.6,-98.71,29.066
2018-08-04T09:00:00Z,10.61,-98.74,29.026
2018-08-04T09:00:00Z,10.61,-98.73,29.033
2018-08-04T09:00:00Z,10.61,-98.72,29.039
2018-08-04T09:00:00Z,10.61,-98.71,29.044
2018-08-05T09:00:00Z,10.58,-98.74,28.753
2018-08-05T09:00:00Z,10.58,-98.73,28.751
2018-08-05T09:00:00Z,10.58,-98.72,28.748
2018-08-05T09:00:00Z,10.58,-98.71,28.744
2018-08-05T09:00:00Z,10.59,-98.74,28.751
2018-08-05T09:00:00Z,10.59,-98.73,28.748
2018-08-05T09:00:00Z,10.59,-98.72,28.745
2018-08-05T09:00:00Z,10.59,-98.71,28.741
2018-08-05T09:00:00Z,10.6,-98.74,28.747
2018-08-05T09:00:00Z,10.6,-98.73,28.745
2018-08-05T09:00:00Z,10.6,-98.72,28.742
2018-08-05T09:00:00Z,10.6,-98.71,28.738
2018-08-05T09:00:00Z,10.61,-98.74,28.744
2018-08-05T09:00:00Z,10.61,-98.73,28.742
2018-08-05T09:00:00Z,10.61,-98.72,28.739
2018-08-05T09:00:00Z,10.61,-98.71,28.735
2018-08-06T09:00:00Z,10.58,-98.74,28.715
2018-08-06T09:00:00Z,10.58,-98.73,28.708
2018-08-06T09:00:00Z,10.58,-98.72,28.701
2018-08-06T09:00:00Z,10.58,-98.71,28.694
2018-08-06T09:00:00Z,10.59,-98.74,28.713
2018-08-06T09:00:00Z,10.59,-98.73,28.706
2018-08-06T09:00:00Z,10.59,-98.72,28.699
2018-08-06T09:00:00Z,10.59,-98.71,28.692
2018-08-06T09:00:00Z,10.6,-98.74,28.711
2018-08-06T09:00:00Z,10.6,-98.73,28.704
2018-08-06T09:00:00Z,10.6,-98.72,28.697
2018-08-06T09:00:00Z,10.6,-98.71,28.69
2018-08-06T09:00:00Z,10.61,-98.74,28.709
2018-08-06T09:00:00Z,10.61,-98.73,28.701999999999998
2018-08-06T09:00:00Z,10.61,-98.72,28.695
2018-08-06T09:00:00Z,10.61,-98.71,28.688
2018-08-07T09:00:00Z,10.58,-98.74,28.722
2018-08-07T09:00:00Z,10.58,-98.73,28.715
2018-08-07T09:00:00Z,10.58,-98.72,28.708
2018-08-07T09:00:00Z,10.58,-98.71,28.701
2018-08-07T09:00:00Z,10.59,-98.74,28.717
2018-08-07T09:00:00Z,10.59,-98.73,28.71
2018-08-07T09:00:00Z,10.59,-98.72,28.703
2018-08-07T09:00:00Z,10.59,-98.71,28.696
2018-08-07T09:00:00Z,10.6,-98.74,28.712
2018-08-07T09:00:00Z,10.6,-98.73,28.705
2018-08-07T09:00:00Z,10.6,-98.72,28.698
2018-08-07T09:00:00Z,10.6,-98.71,28.691
2018-08-07T09:00:00Z,10.61,-98.74,28.707
2018-08-07T09:00:00Z,10.61,-98.73,28.7
2018-08-07T09:00:00Z,10.61,-98.72,28.693
2018-08-07T09:00:00Z,10.61,-98.71,28.686
2018-08-08T09:00:00Z,10.58,-98.74,28.692
2018-08-08T09:00:00Z,10.58,-98.73,28.686
2018-08-08T09:00:00Z,10.58,-98.72,28.679000000000002
2018-08-08T09:00:00Z,10.58,-98.71,28.673000000000002
2018-08-08T09:00:00Z,10.59,-98.74,28.688
2018-08-08T09:00:00Z,10.59,-98.73,28.681
2018-08-08T09:00:00Z,10.59,-98.72,28.675
2018-08-08T09:00:00Z,10.59,-98.71,28.669
2018-08-08T09:00:00Z,10.6,-98.74,28.684
2018-08-08T09:00:00Z,10.6,-98.73,28.677
2018-08-08T09:00:00Z,10.6,-98.72,28.671
2018-08-08T09:00:00Z,10.6,-98.71,28.665
2018-08-08T09:00:00Z,10.61,-98.74,28.68
2018-08-08T09:00:00Z,10.61,-98.73,28.673000000000002
2018-08-08T09:00:00Z,10.61,-98.72,28.667
2018-08-08T09:00:00Z,10.61,-98.71,28.661
2018-08-09T09:00:00Z,10.58,-98.74,28.542
2018-08-09T09:00:00Z,10.58,-98.73,28.536
2018-08-09T09:00:00Z,10.58,-98.72,28.531
2018-08-09T09:00:00Z,10.58,-98.71,28.529
2018-08-09T09:00:00Z,10.59,-98.74,28.548000000000002
2018-08-09T09:00:00Z,10.59,-98.73,28.543
2018-08-09T09:00:00Z,10.59,-98.72,28.54
2018-08-09T09:00:00Z,10.59,-98.71,28.539
2018-08-09T09:00:00Z,10.6,-98.74,28.554000000000002
2018-08-09T09:00:00Z,10.6,-98.73,28.551000000000002
2018-08-09T09:00:00Z,10.6,-98.72,28.55
2018-08-09T09:00:00Z,10.6,-98.71,28.549
2018-08-09T09:00:00Z,10.61,-98.74,28.561
2018-08-09T09:00:00Z,10.61,-98.73,28.559
2018-08-09T09:00:00Z,10.61,-98.72,28.56
2018-08-09T09:00:00Z,10.61,-98.71,28.56
2018-08-10T09:00:00Z,10.58,-98.74,28.607
2018-08-10T09:00:00Z,10.58,-98.73,28.605
2018-08-10T09:00:00Z,10.58,-98.72,28.602
2018-08-10T09:00:00Z,10.58,-98.71,28.598
2018-08-10T09:00:00Z,10.59,-98.74,28.603
2018-08-10T09:00:00Z,10.59,-98.73,28.602
2018-08-10T09:00:00Z,10.59,-98.72,28.601
2018-08-10T09:00:00Z,10.59,-98.71,28.599
2018-08-10T09:00:00Z,10.6,-98.74,28.597
2018-08-10T09:00:00Z,10.6,-98.73,28.599
2018-08-10T09:00:00Z,10.6,-98.72,28.6
2018-08-10T09:00:00Z,10.6,-98.71,28.6
2018-08-10T09:00:00Z,10.61,-98.74,28.593
2018-08-10T09:00:00Z,10.61,-98.73,28.597
2018-08-10T09:00:00Z,10.61,-98.72,28.6
2018-08-10T09:00:00Z,10.61,-98.71,28.602
2018-08-11T09:00:00Z,10.58,-98.74,28.764
2018-08-11T09:00:00Z,10.58,-98.73,28.762
2018-08-11T09:00:00Z,10.58,-98.72,28.757
2018-08-11T09:00:00Z,10.58,-98.71,28.75
2018-08-11T09:00:00Z,10.59,-98.74,28.772
2018-08-11T09:00:00Z,10.59,-98.73,28.772
2018-08-11T09:00:00Z,10.59,-98.72,28.768
2018-08-11T09:00:00Z,10.59,-98.71,28.762
2018-08-11T09:00:00Z,10.6,-98.74,28.776
2018-08-11T09:00:00Z,10.6,-98.73,28.778
2018-08-11T09:00:00Z,10.6,-98.72,28.778
2018-08-11T09:00:00Z,10.6,-98.71,28.773
2018-08-11T09:00:00Z,10.61,-98.74,28.778
2018-08-11T09:00:00Z,10.61,-98.73,28.783
2018-08-11T09:00:00Z,10.61,-98.72,28.785
2018-08-11T09:00:00Z,10.61,-98.71,28.783
2018-08-12T09:00:00Z,10.58,-98.74,28.834
2018-08-12T09:00:00Z,10.58,-98.73,28.826
2018-08-12T09:00:00Z,10.58,-98.72,28.819
2018-08-12T09:00:00Z,10.58,-98.71,28.81
2018-08-12T09:00:00Z,10.59,-98.74,28.831
2018-08-12T09:00:00Z,10.59,-98.73,28.825
2018-08-12T09:00:00Z,10.59,-98.72,28.822
2018-08-12T09:00:00Z,10.59,-98.71,28.815
2018-08-12T09:00:00Z,10.6,-98.74,28.829
2018-08-12T09:00:00Z,10.6,-98.73,28.826999999999998
2018-08-12T09:00:00Z,10.6,-98.72,28.829
2018-08-12T09:00:00Z,10.6,-98.71,28.826
2018-08-12T09:00:00Z,10.61,-98.74,28.831
2018-08-12T09:00:00Z,10.61,-98.73,28.835
2018-08-12T09:00:00Z,10.61,-98.72,28.843
2018-08-12T09:00:00Z,10.61,-98.71,28.843
2018-08-13T09:00:00Z,10.58,-98.74,28.878
2018-08-13T09:00:00Z,10.58,-98.73,28.868
2018-08-13T09:00:00Z,10.58,-98.72,28.857
2018-08-13T09:00:00Z,10.58,-98.71,28.844
2018-08-13T09:00:00Z,10.59,-98.74,28.882
2018-08-13T09:00:00Z,10.59,-98.73,28.872
2018-08-13T09:00:00Z,10.59,-98.72,28.861
2018-08-13T09:00:00Z,10.59,-98.71,28.848
2018-08-13T09:00:00Z,10.6,-98.74,28.885
2018-08-13T09:00:00Z,10.6,-98.73,28.876
2018-08-13T09:00:00Z,10.6,-98.72,28.865000000000002
2018-08-13T09:00:00Z,10.6,-98.71,28.852
2018-08-13T09:00:00Z,10.61,-98.74,28.889
2018-08-13T09:00:00Z,10.61,-98.73,28.88
2018-08-13T09:00:00Z,10.61,-98.72,28.871
2018-08-13T09:00:00Z,10.61,-98.71,28.858
2018-08-14T09:00:00Z,10.58,-98.74,28.761
2018-08-14T09:00:00Z,10.58,-98.73,28.757
2018-08-14T09:00:00Z,10.58,-98.72,28.752
2018-08-14T09:00:00Z,10.58,-98.71,28.747
2018-08-14T09:00:00Z,10.59,-98.74,28.762
2018-08-14T09:00:00Z,10.59,-98.73,28.757
2018-08-14T09:00:00Z,10.59,-98.72,28.753
2018-08-14T09:00:00Z,10.59,-98.71,28.748
2018-08-14T09:00:00Z,10.6,-98.74,28.762
2018-08-14T09:00:00Z,10.6,-98.73,28.758
2018-08-14T09:00:00Z,10.6,-98.72,28.754
2018-08-14T09:00:00Z,10.6,-98.71,28.749
2018-08-14T09:00:00Z,10.61,-98.74,28.762999999999998
2018-08-14T09:00:00Z,10.61,-98.73,28.759
2018-08-14T09:00:00Z,10.61,-98.72,28.755
2018-08-14T09:00:00Z,10.61,-98.71,28.75
2018-08-15T09:00:00Z,10.58,-98.74,28.982
2018-08-15T09:00:00Z,10.58,-98.73,28.98
2018-08-15T09:00:00Z,10.58,-98.72,28.977
2018-08-15T09:00:00Z,10.58,-98.71,28.975
2018-08-15T09:00:00Z,10.59,-98.74,28.983
2018-08-15T09:00:00Z,10.59,-98.73,28.98
2018-08-15T09:00:00Z,10.59,-98.72,28.978
2018-08-15T09:00:00Z,10.59,-98.71,28.976
2018-08-15T09:00:00Z,10.6,-98.74,28.982
2018-08-15T09:00:00Z,10.6,-98.73,28.98
2018-08-15T09:00:00Z,10.6,-98.72,28.978
2018-08-15T09:00:00Z,10.6,-98.71,28.976
2018-08-15T09:00:00Z,10.61,-98.74,28.981
2018-08-15T09:00:00Z,10.61,-98.73,28.979
2018-08-15T09:00:00Z,10.61,-98.72,28.977
2018-08-15T09:00:00Z,10.61,-98.71,28.975
2018-08-16T09:00:00Z,10.58,-98.74,28.933
2018-08-16T09:00:00Z,10.58,-98.73,28.931
2018-08-16T09:00:00Z,10.58,-98.72,28.931
2018-08-16T09:00:00Z,10.58,-98.71,28.934
2018-08-16T09:00:00Z,10.59,-98.74,28.919
2018-08-16T09:00:00Z,10.59,-98.73,28.917
2018-08-16T09:00:00Z,10.59,-98.72,28.917
2018-08-16T09:00:00Z,10.59,-98.71,28.92
2018-08-16T09:00:00Z,10.6,-98.74,28.907
2018-08-16T09:00:00Z,10.6,-98.73,28.905
2018-08-16T09:00:00Z,10.6,-98.72,28.905
2018-08-16T09:00:00Z,10.6,-98.71,28.908
2018-08-16T09:00:00Z,10.61,-98.74,28.898
2018-08-16T09:00:00Z,10.61,-98.73,28.896
2018-08-16T09:00:00Z,10.61,-98.72,28.896
2018-08-16T09:00:00Z,10.61,-98.71,28.899
2018-08-17T09:00:00Z,10.58,-98.74,29.214
2018-08-17T09:00:00Z,10.58,-98.73,29.212
2018-08-17T09:00:00Z,10.58,-98.72,29.22
2018-08-17T09:00:00Z,10.58,-98.71,29.23
2018-08-17T09:00:00Z,10.59,-98.74,29.191
2018-08-17T09:00:00Z,10.59,-98.73,29.191
2018-08-17T09:00:00Z,10.59,-98.72,29.2
2018-08-17T09:00:00Z,10.59,-98.71,29.21
2018-08-17T09:00:00Z,10.6,-98.74,29.158
2018-08-17T09:00:00Z,10.6,-98.73,29.155
2018-08-17T09:00:00Z,10.6,-98.72,29.161
2018-08-17T09:00:00Z,10.6,-98.71,29.166
2018-08-17T09:00:00Z,10.61,-98.74,29.127
2018-08-17T09:00:00Z,10.61,-98.73,29.116
2018-08-17T09:00:00Z,10.61,-98.72,29.116
2018-08-17T09:00:00Z,10.61,-98.71,29.117
2018-08-18T09:00:00Z,10.58,-98.74,29.433
2018-08-18T09:00:00Z,10.58,-98.73,29.415
2018-08-18T09:00:00Z,10.58,-98.72,29.402
2018-08-18T09:00:00Z,10.58,-98.71,29.384999999999998
2018-08-18T09:00:00Z,10.59,-98.74,29.461
2018-08-18T09:00:00Z,10.59,-98.73,29.448999999999998
2018-08-18T09:00:00Z,10.59,-98.72,29.44
2018-08-18T09:00:00Z,10.59,-98.71,29.427
2018-08-18T09:00:00Z,10.6,-98.74,29.443
2018-08-18T09:00:00Z,10.6,-98.73,29.439
2018-08-18T09:00:00Z,10.6,-98.72,29.44
2018-08-18T09:00:00Z,10.6,-98.71,29.438
2018-08-18T09:00:00Z,10.61,-98.74,29.412
2018-08-18T09:00:00Z,10.61,-98.73,29.413
2018-08-18T09:00:00Z,10.61,-98.72,29.424
2018-08-18T09:00:00Z,10.61,-98.71,29.432000000000002
2018-08-19T09:00:00Z,10.58,-98.74,29.149
2018-08-19T09:00:00Z,10.58,-98.73,29.113
2018-08-19T09:00:00Z,10.58,-98.72,29.072
2018-08-19T09:00:00Z,10.58,-98.71,29.031
2018-08-19T09:00:00Z,10.59,-98.74,29.13
2018-08-19T09:00:00Z,10.59,-98.73,29.1
2018-08-19T09:00:00Z,10.59,-98.72,29.067
2018-08-19T09:00:00Z,10.59,-98.71,29.035
2018-08-19T09:00:00Z,10.6,-98.74,29.096
2018-08-19T09:00:00Z,10.6,-98.73,29.075
2018-08-19T09:00:00Z,10.6,-98.72,29.057000000000002
2018-08-19T09:00:00Z,10.6,-98.71,29.04
2018-08-19T09:00:00Z,10.61,-98.74,29.062
2018-08-19T09:00:00Z,10.61,-98.73,29.052
2018-08-19T09:00:00Z,10.61,-98.72,29.049
2018-08-19T09:00:00Z,10.61,-98.71,29.046
2018-08-20T09:00:00Z,10.58,-98.74,29.089
2018-08-20T09:00:00Z,10.58,-98.73,29.073999999999998
2018-08-20T09:00:00Z,10.58,-98.72,29.059
2018-08-20T09:00:00Z,10.58,-98.71,29.049
2018-08-20T09:00:00Z,10.59,-98.74,29.083
2018-08-20T09:00:00Z,10.59,-98.73,29.068
2018-08-20T09:00:00Z,10.59,-98.72,29.054000000000002
2018-08-20T09:00:00Z,10.59,-98.71,29.046
2018-08-20T09:00:00Z,10.6,-98.74,29.073999999999998
2018-08-20T09:00:00Z,10.6,-98.73,29.059
2018-08-20T09:00:00Z,10.6,-98.72,29.048000000000002
2018-08-20T09:00:00Z,10.6,-98.71,29.042
2018-08-20T09:00:00Z,10.61,-98.74,29.064
2018-08-20T09:00:00Z,10.61,-98.73,29.052
2018-08-20T09:00:00Z,10.61,-98.72,29.042
2018-08-20T09:00:00Z,10.61,-98.71,29.039
2018-08-21T09:00:00Z,10.58,-98.74,29.101
2018-08-21T09:00:00Z,10.58,-98.73,29.099
2018-08-21T09:00:00Z,10.58,-98.72,29.098
2018-08-21T09:00:00Z,10.58,-98.71,29.099
2018-08-21T09:00:00Z,10.59,-98.74,29.105
2018-08-21T09:00:00Z,10.59,-98.73,29.102
2018-08-21T09:00:00Z,10.59,-98.72,29.1
2018-08-21T09:00:00Z,10.59,-98.71,29.1
2018-08-21T09:00:00Z,10.6,-98.74,29.11
2018-08-21T09:00:00Z,10.6,-98.73,29.107
2018-08-21T09:00:00Z,10.6,-98.72,29.104
2018-08-21T09:00:00Z,10.6,-98.71,29.103
2018-08-21T09:00:00Z,10.61,-98.74,29.117
2018-08-21T09:00:00Z,10.61,-98.73,29.113
2018-08-21T09:00:00Z,10.61,-98.72,29.11
2018-08-21T09:00:00Z,10.61,-98.71,29.108
2018-08-22T09:00:00Z,10.58,-98.74,29.063
2018-08-22T09:00:00Z,10.58,-98.73,29.084
2018-08-22T09:00:00Z,10.58,-98.72,29.101
2018-08-22T09:00:00Z,10.58,-98.71,29.107
2018-08-22T09:00:00Z,10.59,-98.74,29.087
2018-08-22T09:00:00Z,10.59,-98.73,29.107
2018-08-22T09:00:00Z,10.59,-98.72,29.119
2018-08-22T09:00:00Z,10.59,-98.71,29.118000000000002
2018-08-22T09:00:00Z,10.6,-98.74,29.117
2018-08-22T09:00:00Z,10.6,-98.73,29.137
2018-08-22T09:00:00Z,10.6,-98.72,29.146
2018-08-22T09:00:00Z,10.6,-98.71,29.14
2018-08-22T09:00:00Z,10.61,-98.74,29.148
2018-08-22T09:00:00Z,10.61,-98.73,29.166
2018-08-22T09:00:00Z,10.61,-98.72,29.174
2018-08-22T09:00:00Z,10.61,-98.71,29.163
2018-08-23T09:00:00Z,10.58,-98.74,28.987000000000002
2018-08-23T09:00:00Z,10.58,-98.73,29.038
2018-08-23T09:00:00Z,10.58,-98.72,29.085
2018-08-23T09:00:00Z,10.58,-98.71,29.103
2018-08-23T09:00:00Z,10.59,-98.74,29.031
2018-08-23T09:00:00Z,10.59,-98.73,29.081
2018-08-23T09:00:00Z,10.59,-98.72,29.114
2018-08-23T09:00:00Z,10.59,-98.71,29.118000000000002
2018-08-23T09:00:00Z,10.6,-98.74,29.086
2018-08-23T09:00:00Z,10.6,-98.73,29.134
2018-08-23T09:00:00Z,10.6,-98.72,29.161
2018-08-23T09:00:00Z,10.6,-98.71,29.151
2018-08-23T09:00:00Z,10.61,-98.74,29.137
2018-08-23T09:00:00Z,10.61,-98.73,29.179000000000002
2018-08-23T09:00:00Z,10.61,-98.72,29.203
2018-08-23T09:00:00Z,10.61,-98.71,29.185000000000002
2018-08-24T09:00:00Z,10.58,-98.74,28.992
2018-08-24T09:00:00Z,10.58,-98.73,29.004
2018-08-24T09:00:00Z,10.58,-98.72,29.015
2018-08-24T09:00:00Z,10.58,-98.71,29.022
2018-08-24T09:00:00Z,10.59,-98.74,29.009
2018-08-24T09:00:00Z,10.59,-98.73,29.02
2018-08-24T09:00:00Z,10.59,-98.72,29.029
2018-08-24T09:00:00Z,10.59,-98.71,29.031
2018-08-24T09:00:00Z,10.6,-98.74,29.031
2018-08-24T09:00:00Z,10.6,-98.73,29.042
2018-08-24T09:00:00Z,10.6,-98.72,29.048000000000002
2018-08-24T09:00:00Z,10.6,-98.71,29.046
2018-08-24T09:00:00Z,10.61,-98.74,29.057000000000002
2018-08-24T09:00:00Z,10.61,-98.73,29.065
2018-08-24T09:00:00Z,10.61,-98.72,29.068
2018-08-24T09:00:00Z,10.61,-98.71,29.063
2018-08-25T09:00:00Z,10.58,-98.74,28.991
2018-08-25T09:00:00Z,10.58,-98.73,28.995
2018-08-25T09:00:00Z,10.58,-98.72,29.0
2018-08-25T09:00:00Z,10.58,-98.71,29.004
2018-08-25T09:00:00Z,10.59,-98.74,28.991
2018-08-25T09:00:00Z,10.59,-98.73,28.996
2018-08-25T09:00:00Z,10.59,-98.72,29.0
2018-08-25T09:00:00Z,10.59,-98.71,29.004
2018-08-25T09:00:00Z,10.6,-98.74,28.992
2018-08-25T09:00:00Z,10.6,-98.73,28.996
2018-08-25T09:00:00Z,10.6,-98.72,29.001
2018-08-25T09:00:00Z,10.6,-98.71,29.005
2018-08-25T09:00:00Z,10.61,-98.74,28.993
2018-08-25T09:00:00Z,10.61,-98.73,28.998
2018-08-25T09:00:00Z,10.61,-98.72,29.002
2018-08-25T09:00:00Z,10.61,-98.71,29.006
2018-08-26T09:00:00Z,10.58,-98.74,28.931
2018-08-26T09:00:00Z,10.58,-98.73,28.942
2018-08-26T09:00:00Z,10.58,-98.72,28.954
2018-08-26T09:00:00Z,10.58,-98.71,28.965
2018-08-26T09:00:00Z,10.59,-98.74,28.928
2018-08-26T09:00:00Z,10.59,-98.73,28.939
2018-08-26T09:00:00Z,10.59,-98.72,28.951
2018-08-26T09:00:00Z,10.59,-98.71,28.963
2018-08-26T09:00:00Z,10.6,-98.74,28.927
2018-08-26T09:00:00Z,10.6,-98.73,28.937
2018-08-26T09:00:00Z,10.6,-98.72,28.949
2018-08-26T09:00:00Z,10.6,-98.71,28.961
2018-08-26T09:00:00Z,10.61,-98.74,28.926000000000002
2018-08-26T09:00:00Z,10.61,-98.73,28.937
2018-08-26T09:00:00Z,10.61,-98.72,28.948
2018-08-26T09:00:00Z,10.61,-98.71,28.959
2018-08-27T09:00:00Z,10.58,-98.74,28.829
2018-08-27T09:00:00Z,10.58,-98.73,28.843
2018-08-27T09:00:00Z,10.58,-98.72,28.866
2018-08-27T09:00:00Z,10.58,-98.71,28.891
2018-08-27T09:00:00Z,10.59,-98.74,28.824
2018-08-27T09:00:00Z,10.59,-98.73,28.838
2018-08-27T09:00:00Z,10.59,-98.72,28.86
2018-08-27T09:00:00Z,10.59,-98.71,28.884
2018-08-27T09:00:00Z,10.6,-98.74,28.825
2018-08-27T09:00:00Z,10.6,-98.73,28.839
2018-08-27T09:00:00Z,10.6,-98.72,28.859
2018-08-27T09:00:00Z,10.6,-98.71,28.881
2018-08-27T09:00:00Z,10.61,-98.74,28.832
2018-08-27T09:00:00Z,10.61,-98.73,28.845
2018-08-27T09:00:00Z,10.61,-98.72,28.862000000000002
2018-08-27T09:00:00Z,10.61,-98.71,28.882
2018-08-28T09:00:00Z,10.58,-98.74,28.851
2018-08-28T09:00:00Z,10.58,-98.73,28.863
2018-08-28T09:00:00Z,10.58,-98.72,28.893
2018-08-28T09:00:00Z,10.58,-98.71,28.927
2018-08-28T09:00:00Z,10.59,-98.74,28.849
2018-08-28T09:00:00Z,10.59,-98.73,28.863
2018-08-28T09:00:00Z,10.59,-98.72,28.89
2018-08-28T09:00:00Z,10.59,-98.71,28.921
2018-08-28T09:00:00Z,10.6,-98.74,28.859
2018-08-28T09:00:00Z,10.6,-98.73,28.875
2018-08-28T09:00:00Z,10.6,-98.72,28.896
2018-08-28T09:00:00Z,10.6,-98.71,28.921
2018-08-28T09:00:00Z,10.61,-98.74,28.87
2018-08-28T09:00:00Z,10.61,-98.73,28.887
2018-08-28T09:00:00Z,10.61,-98.72,28.904
2018-08-28T09:00:00Z,10.61,-98.71,28.923000000000002
2018-08-29T09:00:00Z,10.58,-98.74,28.933
2018-08-29T09:00:00Z,10.58,-98.73,28.966
2018-08-29T09:00:00Z,10.58,-98.72,28.999
2018-08-29T09:00:00Z,10.58,-98.71,29.031
2018-08-29T09:00:00Z,10.59,-98.74,28.912
2018-08-29T09:00:00Z,10.59,-98.73,28.949
2018-08-29T09:00:00Z,10.59,-98.72,28.984
2018-08-29T09:00:00Z,10.59,-98.71,29.017
2018-08-29T09:00:00Z,10.6,-98.74,28.892
2018-08-29T09:00:00Z,10.6,-98.73,28.933
2018-08-29T09:00:00Z,10.6,-98.72,28.97
2018-08-29T09:00:00Z,10.6,-98.71,29.004
2018-08-29T09:00:00Z,10.61,-98.74,28.872
2018-08-29T09:00:00Z,10.61,-98.73,28.916
2018-08-29T09:00:00Z,10.61,-98.72,28.955
2018-08-29T09:00:00Z,10.61,-98.71,28.990000000000002
2018-08-30T09:00:00Z,10.58,-98.74,28.807
2018-08-30T09:00:00Z,10.58,-98.73,28.854
2018-08-30T09:00:00Z,10.58,-98.72,28.897
2018-08-30T09:00:00Z,10.58,-98.71,28.936
2018-08-30T09:00:00Z,10.59,-98.74,28.791
2018-08-30T09:00:00Z,10.59,-98.73,28.841
2018-08-30T09:00:00Z,10.59,-98.72,28.887
2018-08-30T09:00:00Z,10.59,-98.71,28.928
2018-08-30T09:00:00Z,10.6,-98.74,28.774
2018-08-30T09:00:00Z,10.6,-98.73,28.826999999999998
2018-08-30T09:00:00Z,10.6,-98.72,28.876
2018-08-30T09:00:00Z,10.6,-98.71,28.92
2018-08-30T09:00:00Z,10.61,-98.74,28.756
2018-08-30T09:00:00Z,10.61,-98.73,28.812
2018-08-30T09:00:00Z,10.61,-98.72,28.864
2018-08-30T09:00:00Z,10.61,-98.71,28.91
2018-08-31T09:00:00Z,10.58,-98.74,29.0
2018-08-31T09:00:00Z,10.58,-98.73,29.027
2018-08-31T09:00:00Z,10.58,-98.72,29.051000000000002
2018-08-31T09:00:00Z,10.58,-98.71,29.073
2018-08-31T09:00:00Z,10.59,-98.74,28.986
2018-08-31T09:00:00Z,10.59,-98.73,29.014
2018-08-31T09:00:00Z,10.59,-98.72,29.039
2018-08-31T09:00:00Z,10.59,-98.71,29.062
2018-08-31T09:00:00Z,10.6,-98.74,28.97
2018-08-31T09:00:00Z,10.6,-98.73,29.0
2018-08-31T09:00:00Z,10.6,-98.72,29.027
2018-08-31T09:00:00Z,10.6,-98.71,29.051000000000002
2018-08-31T09:00:00Z,10.61,-98.74,28.953
2018-08-31T09:00:00Z,10.61,-98.73,28.984
2018-08-31T09:00:00Z,10.61,-98.72,29.012999999999998
2018-08-31T09:00:00Z,10.61,-98.71,29.038
2018-09-01T09:00:00Z,10.58,-98.74,29.356
2018-09-01T09:00:00Z,10.58,-98.73,29.357
2018-09-01T09:00:00Z,10.58,-98.72,29.357
2018-09-01T09:00:00Z,10.58,-98.71,29.356
2018-09-01T09:00:00Z,10.59,-98.74,29.365000000000002
2018-09-01T09:00:00Z,10.59,-98.73,29.366
2018-09-01T09:00:00Z,10.59,-98.72,29.366
2018-09-01T09:00:00Z,10.59,-98.71,29.366
2018-09-01T09:00:00Z,10.6,-98.74,29.372
2018-09-01T09:00:00Z,10.6,-98.73,29.373
2018-09-01T09:00:00Z,10.6,-98.72,29.374
2018-09-01T09:00:00Z,10.6,-98.71,29.374
2018-09-01T09:00:00Z,10.61,-98.74,29.378
2018-09-01T09:00:00Z,10.61,-98.73,29.379
2018-09-01T09:00:00Z,10.61,-98.72,29.38
2018-09-01T09:00:00Z,10.61,-98.71,29.38
2018-09-02T09:00:00Z,10.58,-98.74,29.466
2018-09-02T09:00:00Z,10.58,-98.73,29.476
2018-09-02T09:00:00Z,10.58,-98.72,29.486
2018-09-02T09:00:00Z,10.58,-98.71,29.486
2018-09-02T09:00:00Z,10.59,-98.74,29.485
2018-09-02T09:00:00Z,10.59,-98.73,29.496000000000002
2018-09-02T09:00:00Z,10.59,-98.72,29.506999999999998
2018-09-02T09:00:00Z,10.59,-98.71,29.508
2018-09-02T09:00:00Z,10.6,-98.74,29.490000000000002
2018-09-02T09:00:00Z,10.6,-98.73,29.504
2018-09-02T09:00:00Z,10.6,-98.72,29.517
2018-09-02T09:00:00Z,10.6,-98.71,29.521
2018-09-02T09:00:00Z,10.61,-98.74,29.486
2018-09-02T09:00:00Z,10.61,-98.73,29.504
2018-09-02T09:00:00Z,10.61,-98.72,29.52
2018-09-02T09:00:00Z,10.61,-98.71,29.527
2018-09-03T09:00:00Z,10.58,-98.74,29.478
2018-09-03T09:00:00Z,10.58,-98.73,29.493000000000002
2018-09-03T09:00:00Z,10.58,-98.72,29.512
2018-09-03T09:00:00Z,10.58,-98.71,29.511
2018-09-03T09:00:00Z,10.59,-98.74,29.491
2018-09-03T09:00:00Z,10.59,-98.73,29.506
2018-09-03T09:00:00Z,10.59,-98.72,29.528
2018-09-03T09:00:00Z,10.59,-98.71,29.532
2018-09-03T09:00:00Z,10.6,-98.74,29.483
2018-09-03T09:00:00Z,10.6,-98.73,29.504
2018-09-03T09:00:00Z,10.6,-98.72,29.531
2018-09-03T09:00:00Z,10.6,-98.71,29.54
2018-09-03T09:00:00Z,10.61,-98.74,29.466
